ASX LISTED COMPANIES AS AT THU OCT 23 00:01:24 EST 2014
MANAS RESOURCES LIMITED,MSR.AX,MATERIALS
MANDALONG RESOURCES LIMITED,MDD.AX,MATERIALS
MANHATTAN CORPORATION LIMITED,MHC.AX,ENERGY
MANTLE MINING CORPORATION LIMITED,MNM.AX,MATERIALS
MANTRA GROUP LIMITED,MTR.AX,CONSUMER SERVICES
MARATHON RESOURCES LIMITED,MTN.AX,MATERIALS
MARENGO MINING LIMITED.,MMC.AX,MATERIALS
MARENICA ENERGY LTD,MEY.AX,ENERGY
MARINER CORPORATION LIMITED,MCX.AX,DIVERSIFIED FINANCIALS
MARION ENERGY LIMITED,MAE.AX,ENERGY
MARMOTA ENERGY LIMITED,MEU.AX,ENERGY
MASTERMYNE GROUP LIMITED,MYE.AX,CAPITAL GOODS
MATRIX COMPOSITES & ENGINEERING LIMITED,MCE.AX,ENERGY
MATSA RESOURCES LIMITED,MAT.AX,MATERIALS
MAVERICK DRILLING AND EXPLORATION LIMITED,MAD.AX,ENERGY
MAXIMUS RESOURCES LIMITED,MXR.AX,MATERIALS
MAXITRANS INDUSTRIES LIMITED,MXI.AX,CAPITAL GOODS
MAXSEC GROUP LIMITED,MSP.AX,TECHNOLOGY HARDWARE & EQUIPMENT
MAYAN IRON CORPORATION LIMITED,MYN.AX,MATERIALS
MAYNE PHARMA GROUP LIMITED,MYX.AX,PHARMACEUTICALS & BIOTECHNOLOGY
MAZU ALLIANCE LIMITED,MZU.AX,RETAILING
MBD CORPORATION LIMITED,MBD.AX,CAPITAL GOODS
MCALEESE LIMITED,MCS.AX,TRANSPORTATION
MCMILLAN SHAKESPEARE LIMITED,MMS.AX,COMMERCIAL SERVICES & SUPPLIES
MCPHERSON'S LIMITED,MCP.AX,CONSUMER DURABLES & APPAREL
MDS FINANCIAL GROUP LIMITED,MWS.AX,DIVERSIFIED FINANCIALS
MEC RESOURCES LIMITED,MMR.AX,ENERGY
MEDALLION TRUST SERIES 2013-2,MBJ.AX,NOT APPLIC
MEDALLION TRUST SERIES 2014-1,MDZ.AX,NOT APPLIC
MEDALLION TRUST SERIES 2014-1P,MPZ.AX,NOT APPLIC
MEDIBANK PRIVATE LIMITED,MPL.AX,CLASS PEND
MEDICAL AUSTRALIA LIMITED,MLA.AX,HEALTH CARE EQUIPMENT & SERVICES
MEDICAL DEVELOPMENTS INTERNATIONAL LIMITED,MVP.AX,PHARMACEUTICALS & BIOTECHNOLOGY
MEDIGARD LIMITED,MGZ.AX,HEALTH CARE EQUIPMENT & SERVICES
MEDIVAC LIMITED,MDV.AX,HEALTH CARE EQUIPMENT & SERVICES
MEDTECH GLOBAL LIMITED,MDG.AX,HEALTH CARE EQUIPMENT & SERVICES
MEDUSA MINING LIMITED,MML.AX,MATERIALS
MELBOURNE IT LIMITED,MLB.AX,SOFTWARE & SERVICES
MEO AUSTRALIA LIMITED,MEO.AX,ENERGY
MERAH RESOURCES LIMITED,MEH.AX,MATERIALS
MERCANTILE INVESTMENT COMPANY LTD,MVT.AX,DIVERSIFIED FINANCIALS
MERCHANT HOUSE INTERNATIONAL LIMITED,MHI.AX,CONSUMER DURABLES & APPAREL
MERIDIAN ENERGY LIMITED,MEZ.AX,UTILITIES
MERLIN DIAMONDS LIMITED,MED.AX,MATERIALS
MERMAID MARINE AUSTRALIA LIMITED,MRM.AX,TRANSPORTATION
MESA MINERALS LIMITED,MAS.AX,MATERIALS
MESOBLAST LIMITED,MSB.AX,PHARMACEUTICALS & BIOTECHNOLOGY
METAL BANK LIMITED,MBK.AX,MATERIALS
METALIKO RESOURCES LIMITED,MKO.AX,MATERIALS
METALLICA MINERALS LIMITED,MLM.AX,MATERIALS
METALLUM LIMITED,MNE.AX,MATERIALS
METALS AUSTRALIA LTD,MLS.AX,MATERIALS
METALS FINANCE LIMITED,MFC.AX,COMMERCIAL SERVICES & SUPPLIES
METALS OF AFRICA LIMITED,MTA.AX,MATERIALS
METALS X LIMITED,MLX.AX,MATERIALS
METCASH LIMITED,MTS.AX,FOOD & STAPLES RETAILING
METEORIC RESOURCES NL,MEI.AX,MATERIALS
METGASCO LIMITED,MEL.AX,ENERGY
METLIFECARE LIMITED,MEQ.AX,HEALTH CARE EQUIPMENT & SERVICES
METMINCO LIMITED,MNC.AX,MATERIALS
METRO PERFORMANCE GLASS LIMITED,MPP.AX,MATERIALS
METROCOAL LIMITED,MTE.AX,ENERGY
METROLAND AUSTRALIA LIMITED,MTD.AX,REAL ESTATE
MGM WIRELESS LIMITED,MWR.AX,SOFTWARE & SERVICES
MGT RESOURCES LIMITED,MGS.AX,MATERIALS
MHM METALS LIMITED,MHM.AX,MATERIALS
MIDDLE ISLAND RESOURCES LIMITED,MDI.AX,MATERIALS
MIGHTY RIVER POWER LIMITED,MYT.AX,UTILITIES
MIGME LIMITED,MIG.AX,SOFTWARE & SERVICES
MILLENNIUM MINERALS LIMITED,MOY.AX,MATERIALS
MILLINIUM'S ALTERNATIVES FUND.,MAX.AX,NOT APPLIC
MILTON CORPORATION LIMITED,MLT.AX,DIVERSIFIED FINANCIALS
MINBOS RESOURCES LIMITED,MNB.AX,MATERIALS
MINCOR RESOURCES NL,MCR.AX,MATERIALS
MINDAX LIMITED,MDX.AX,MATERIALS
MINEMAKERS LIMITED,MAK.AX,MATERIALS
MINERA GOLD LIMITED,MIZ.AX,MATERIALS
MINERAL COMMODITIES LTD,MRC.AX,MATERIALS
MINERAL DEPOSITS LIMITED,MDL.AX,MATERIALS
MINERAL RESOURCES LIMITED,MIN.AX,COMMERCIAL SERVICES & SUPPLIES
MINERALS CORPORATION LIMITED,MSC.AX,MATERIALS
MINING PROJECTS GROUP LIMITED,MPJ.AX,MATERIALS
MINOTAUR EXPLORATION LTD,MEP.AX,MATERIALS
MINREX RESOURCES NL,MRR.AX,MATERIALS
MINT WIRELESS LIMITED,MNW.AX,SOFTWARE & SERVICES
MINTAILS LIMITED,MLI.AX,MATERIALS
MIRABELA NICKEL LIMITED,MBN.AX,MATERIALS
MIRRABOOKA INVESTMENTS LIMITED,MIR.AX,DIVERSIFIED FINANCIALS
MIRVAC GROUP,MGR.AX,REAL ESTATE
MIRVAC INDUSTRIAL TRUST,MIX.AX,REAL ESTATE
MISSION NEWENERGY LIMITED,MBT.AX,ENERGY
MITCHELL SERVICES LIMITED,MSV.AX,CAPITAL GOODS
MITHRIL RESOURCES LIMITED,MTH.AX,MATERIALS
MNC MEDIA INVESTMENT LTD,MIH.AX,TELECOMMUNICATION SERVICES
MNEMON LIMITED,MNZ.AX,TELECOMMUNICATION SERVICES
MOBILARM LIMITED,MBO.AX,TECHNOLOGY HARDWARE & EQUIPMENT
MOBILE EMBRACE LIMITED,MBE.AX,SOFTWARE & SERVICES
MOD RESOURCES LIMITED,MOD.AX,MATERIALS
MODUN RESOURCES LTD,MOU.AX,ENERGY
MOKO SOCIAL MEDIA LIMITED,MKB.AX,TELECOMMUNICATION SERVICES
MOLOPO ENERGY LIMITED,MPO.AX,ENERGY
MOLY MINES LIMITED,MOL.AX,MATERIALS
MONADELPHOUS GROUP LIMITED,MND.AX,CAPITAL GOODS
MONASH IVF GROUP LIMITED,MVF.AX,PHARMACEUTICALS & BIOTECHNOLOGY
MONAX MINING LIMITED,MOX.AX,MATERIALS
MONEY3 CORPORATION LIMITED,MNY.AX,DIVERSIFIED FINANCIALS
MONGOLIAN RESOURCE CORPORATION LTD,MUB.AX,MATERIALS
MONTEC INTERNATIONAL LIMITED,MTI.AX,FOOD, BEVERAGE & TOBACCO
MONTECH HOLDINGS LIMITED,MOQ.AX,SOFTWARE & SERVICES
MONTERAY MINING GROUP LTD,MRY.AX,MATERIALS
MONTEZUMA MINING COMPANY LTD,MZM.AX,MATERIALS
MONTO MINERALS LTD,MOO.AX,MATERIALS
MOOTER MEDIA LIMITED,MMZ.AX,SOFTWARE & SERVICES
MORETON RESOURCES LTD,MRV.AX,ENERGY
MORNING STAR GOLD N.L.,MCO.AX,MATERIALS
MORTGAGE CHOICE LIMITED,MOC.AX,BANKS
MOTOPIA LIMITED,MOT.AX,MEDIA
MOUNT BURGESS MINING NL,MTB.AX,MATERIALS
MOUNT GIBSON IRON LIMITED,MGX.AX,MATERIALS
MOUNT MAGNET SOUTH NL,MUM.AX,MATERIALS
MOV CORPORATION LIMITED,MOV.AX,TECHNOLOGY HARDWARE & EQUIPMENT
MOZAMBI COAL LIMITED,MOZ.AX,ENERGY
MRG METALS LIMITED,MRQ.AX,MATERIALS
MRL CORPORATION LTD,MRF.AX,MATERIALS
MUI CORPORATION LIMITED,MUI.AX,MEDIA
MULTI CHANNEL SOLUTIONS LIMITED,MUT.AX,DIVERSIFIED FINANCIALS
MULTIPLEX EUROPEAN PROPERTY FUND,MUE.AX,REAL ESTATE
MULTIPLEX SITES TRUST,MXU.AX,REAL ESTATE
MULTISTACK INTERNATIONAL LIMITED,MSI.AX,CAPITAL GOODS
MUNGANA GOLDMINES LIMITED,MUX.AX,MATERIALS
MURCHISON HOLDINGS LIMITED,MCH.AX,DIVERSIFIED FINANCIALS
MUSGRAVE MINERALS LIMITED,MGV.AX,MATERIALS
MUSTERA PROPERTY GROUP LIMITED,MPX.AX,CLASS PEND
MUTINY GOLD LIMITED,MYG.AX,MATERIALS
MY ATM HOLDINGS LIMITED,MYA.AX,CAPITAL GOODS
MY NET FONE LIMITED,MNF.AX,TELECOMMUNICATION SERVICES
MYER HOLDINGS LIMITED,MYR.AX,RETAILING
MYOB FINANCE AUSTRALIA LIMITED,MYB.AX,SOFTWARE & SERVICES
MYSTATE LIMITED,MYS.AX,BANKS
MZI RESOURCES LTD,MZI.AX,MATERIALS
NAGAMBIE MINING LIMITED,NAG.AX,MATERIALS
NAMIBIAN COPPER NL,NCO.AX,MATERIALS
NAMOI COTTON CO-OPERATIVE LIMITED,NAM.AX,COMMERCIAL SERVICES & SUPPLIES
NANOSONICS LIMITED,NAN.AX,HEALTH CARE EQUIPMENT & SERVICES
NAOS ABSOLUTE OPPORTUNITIES COMPANY LIMITED,NAC.AX,CLASS PEND
NAOS EMERGING OPPORTUNITIES COMPANY LIMITED,NCC.AX,NOT APPLIC
NARACOOTA RESOURCES LIMITED,NRR.AX,MATERIALS
NARHEX LIFE SCIENCES LIMITED,NLS.AX,PHARMACEUTICALS & BIOTECHNOLOGY
NATIONAL AUSTRALIA BANK LIMITED,NAB.AX,BANKS
NATIONAL RMBS TRUST 2011-1 SERIES 2011-1,NAF.AX,NOT APPLIC
NATIONAL RMBS TRUST 2011-2 SERIES 2011-2,NAO.AX,NOT APPLIC
NATIONAL RMBS TRUST 2012-2 SERIES 2012-2,NAH.AX,NOT APPLIC
NATIONAL STORAGE REIT,NSR.AX,REAL ESTATE
NATURAL FUEL LIMITED,NFL.AX,ENERGY
NAVAHO GOLD LIMITED,NVG.AX,MATERIALS
NAVARRE MINERALS LIMITED,NML.AX,MATERIALS
NAVIGATOR RESOURCES LIMITED,NAV.AX,MATERIALS
NAVITAS LIMITED,NVT.AX,CONSUMER SERVICES
NEARMAP LTD,NEA.AX,SOFTWARE & SERVICES
NEDERLANDSE WATERSCHAPSBANK N.V.,NWB.AX,NOT APPLIC
NEMEX RESOURCES LIMITED,NXR.AX,MATERIALS
NEON ENERGY LIMITED,NEN.AX,ENERGY
NEPTUNE MARINE SERVICES LIMITED,NMS.AX,ENERGY
NETCOMM WIRELESS LIMITED,NTC.AX,TECHNOLOGY HARDWARE & EQUIPMENT
NEUREN PHARMACEUTICALS LIMITED,NEU.AX,PHARMACEUTICALS & BIOTECHNOLOGY
NEVADA IRON LTD,NVI.AX,MATERIALS
NEW AGE EXPLORATION LIMITED,NAE.AX,ENERGY
NEW GUINEA ENERGY LTD,NGE.AX,ENERGY
NEW HOPE CORPORATION LIMITED,NHC.AX,ENERGY
NEW HORIZON COAL LTD,NHO.AX,ENERGY
NEW STANDARD ENERGY LIMITED,NSE.AX,ENERGY
NEW TALISMAN GOLD MINES LIMITED,NTL.AX,MATERIALS
NEW ZEALAND OIL & GAS LIMITED,NZO.AX,ENERGY
NEWCREST MINING LIMITED,NCM.AX,MATERIALS
NEWERA RESOURCES LIMITED,NRU.AX,ENERGY
NEWFIELD RESOURCES LIMITED,NWF.AX,MATERIALS
NEWHAVEN HOTELS LIMITED,NHH.AX,CONSUMER SERVICES
NEWS CORPORATION..,NWS.AX,MEDIA
NEWSAT LIMITED,NWT.AX,TELECOMMUNICATION SERVICES
NEWZULU LIMITED,NWZ.AX,MEDIA
NEX METALS EXPLORATION LIMITED,NME.AX,MATERIALS
NEXTDC LIMITED,NXT.AX,TELECOMMUNICATION SERVICES
NEXUS BONDS LIMITED,NXB.AX,NOT APPLIC
NEXUS ENERGY LIMITED,NXS.AX,ENERGY
NEXUS MINERALS LIMITED,NXM.AX,MATERIALS
NIB HOLDINGS LIMITED,NHF.AX,INSURANCE
NICK SCALI LIMITED,NCK.AX,RETAILING
NICKELORE LIMITED,NIO.AX,MATERIALS
NIDO PETROLEUM LIMITED,NDO.AX,ENERGY
NINE ENTERTAINMENT CO. HOLDINGS LIMITED,NEC.AX,MEDIA
NIUMINCO GROUP LIMITED,NIU.AX,MATERIALS
NKWE PLATINUM LIMITED,NKP.AX,MATERIALS
NOBLE MINERAL RESOURCES LIMITED,NMG.AX,MATERIALS
NOMAD BUILDING SOLUTIONS LIMITED,NOD.AX,CAPITAL GOODS
NONI B LIMITED,NBL.AX,RETAILING
NORDIC INVESTMENT BANK,NIB.AX,NOT APPLIC
NORSEMAN GOLD PLC,NGX.AX,MATERIALS
NORTHERN IRON LIMITED,NFE.AX,MATERIALS
NORTHERN MANGANESE LIMITED,NTM.AX,MATERIALS
NORTHERN MINERALS LIMITED,NTU.AX,MATERIALS
NORTHERN MINING LIMITED,NMI.AX,MATERIALS
NORTHERN STAR RESOURCES LTD,NST.AX,MATERIALS
NORTHWEST RESOURCES LIMITED,NWR.AX,MATERIALS
NORTON GOLD FIELDS LIMITED,NGF.AX,MATERIALS
NORWEST ENERGY NL,NWE.AX,ENERGY
NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED,NOE.AX,MATERIALS
NOVOGEN LIMITED,NRT.AX,PHARMACEUTICALS & BIOTECHNOLOGY
NRW HOLDINGS LIMITED,NWH.AX,CAPITAL GOODS
NSL CONSOLIDATED LIMITED,NSL.AX,MATERIALS
NSX LIMITED,NSX.AX,DIVERSIFIED FINANCIALS
NUCOAL RESOURCES LIMITED,NCR.AX,MATERIALS
NUENERGY GAS LIMITED,NGY.AX,ENERGY
NUFARM FINANCE (NZ) LIMITED,NFN.AX,NOT APPLIC
NUFARM LIMITED,NUF.AX,MATERIALS
NUPLEX INDUSTRIES LIMITED.,NPX.AX,MATERIALS
NUSEP HOLDINGS LTD,NSP.AX,PHARMACEUTICALS & BIOTECHNOLOGY
NYOTA MINERALS LIMITED,NYO.AX,MATERIALS
OAKAJEE CORPORATION LIMITED,OKJ.AX,MATERIALS
OAKDALE RESOURCES LIMITED,OAR.AX,NOT APPLIC
OAKTON LIMITED,OKN.AX,SOFTWARE & SERVICES
OBJ LIMITED,OBJ.AX,PHARMACEUTICALS & BIOTECHNOLOGY
OBJECTIVE CORPORATION LIMITED,OCL.AX,SOFTWARE & SERVICES
OCEANAGOLD CORPORATION,OGC.AX,MATERIALS
OCEANIA CAPITAL PARTNERS LIMITED,OCP.AX,DIVERSIFIED FINANCIALS
OCHRE GROUP HOLDINGS LIMITED,OGH.AX,MATERIALS
OCTAGONAL RESOURCES LIMITED,ORS.AX,MATERIALS
OCTANEX N.L.,OXX.AX,ENERGY
ODIN ENERGY LIMITED,ODN.AX,ENERGY
ODYSSEY ENERGY LIMITED,ODY.AX,ENERGY
OGI GROUP LTD,OGI.AX,ENERGY
OGL RESOURCES LIMITED,OGL.AX,ENERGY
OIL BASINS LIMITED,OBL.AX,ENERGY
OIL SEARCH LIMITED,OSH.AX,ENERGY
OILEX LTD,OEX.AX,ENERGY
OILFIELD WORKFORCE GROUP LIMITED,OFW.AX,COMMERCIAL SERVICES & SUPPLIES
OKLO RESOURCES LIMITED,OKU.AX,ENERGY
OLDFIELDS HOLDINGS LIMITED,OLH.AX,CAPITAL GOODS
OM HOLDINGS LIMITED,OMH.AX,MATERIALS
OMNITECH HOLDINGS LIMITED,OHL.AX,TECHNOLOGY HARDWARE & EQUIPMENT
ON Q GROUP LIMITED,ONQ.AX,SOFTWARE & SERVICES
ONCARD INTERNATIONAL LIMITED,ONC.AX,DIVERSIFIED FINANCIALS
ONCOSIL MEDICAL LTD,OSL.AX,PHARMACEUTICALS & BIOTECHNOLOGY
ONEVUE HOLDINGS LIMITED,OVH.AX,NOT APPLIC
ONTHEHOUSE HOLDINGS LIMITED,OTH.AX,RETAILING
OPTISCAN IMAGING LIMITED,OIL.AX,HEALTH CARE EQUIPMENT & SERVICES
OPUS GROUP LIMITED,OPG.AX,COMMERCIAL SERVICES & SUPPLIES
ORBIS GOLD LIMITED,OBS.AX,MATERIALS
ORBITAL CORPORATION LIMITED,OEC.AX,AUTOMOBILES & COMPONENTS
ORCA ENERGY LIMITED,OGY.AX,ENERGY
ORD RIVER RESOURCES LIMITED,ORD.AX,MATERIALS
ORECORP LIMITED,ORR.AX,MATERIALS
ORH LIMITED,ORH.AX,CAPITAL GOODS
ORICA LIMITED,ORI.AX,MATERIALS
ORIENTAL TECHNOLOGIES INVESTMENT LIMITED,OTI.AX,CAPITAL GOODS
ORIGIN ENERGY LIMITED,ORG.AX,ENERGY
ORINOCO GOLD LIMITED,OGX.AX,MATERIALS
ORION EQUITIES LIMITED,OEQ.AX,DIVERSIFIED FINANCIALS
ORION GOLD NL,ORN.AX,MATERIALS
ORION METALS LIMITED,ORM.AX,MATERIALS
ORO VERDE LIMITED,OVL.AX,MATERIALS
OROCOBRE LIMITED,ORE.AX,MATERIALS
ORORA LIMITED,ORA.AX,MATERIALS
OROTONGROUP LIMITED,ORL.AX,RETAILING
OROYA MINING LIMITED,ORO.AX,MATERIALS
ORPHEUS ENERGY LIMITED,OEG.AX,ENERGY
ORREX RESOURCES LTD,ORX.AX,MATERIALS
ORTHOCELL LIMITED,OCC.AX,PHARMACEUTICALS & BIOTECHNOLOGY
OSPREY MEDICAL INC,OSP.AX,HEALTH CARE EQUIPMENT & SERVICES
OTIS ENERGY LIMITED,OTE.AX,ENERGY
OTOC LIMITED,OTC.AX,COMMERCIAL SERVICES & SUPPLIES
OTTO ENERGY LIMITED,OEL.AX,ENERGY
OUTBACK METALS LIMITED,OUM.AX,MATERIALS
OVERLAND RESOURCES LIMITED,OVR.AX,MATERIALS
OZ BREWING LIMITED,OZB.AX,FOOD, BEVERAGE & TOBACCO
OZ MINERALS LIMITED,OZL.AX,MATERIALS
OZFOREX GROUP LIMITED,OFX.AX,DIVERSIFIED FINANCIALS
OZGROWTH LIMITED,OZG.AX,NOT APPLIC
OZTRADE PUBLISHING GROUP LIMITED,OZT.AX,CLASS PEND
PACIFIC BRANDS LIMITED,PBG.AX,RETAILING
PACIFIC ENERGY LIMITED,PEA.AX,UTILITIES
PACIFIC ENVIRONMENT LIMITED,PEH.AX,COMMERCIAL SERVICES & SUPPLIES
PACIFIC MINING LIMITED,PFM.AX,MATERIALS
PACIFIC NIUGINI LIMITED,PNR.AX,MATERIALS
PACIFIC ORE LIMITED,PSF.AX,MATERIALS
PACIFIC STAR NETWORK LIMITED,PNW.AX,MEDIA
PACIFICO MINERALS LIMITED,PMY.AX,MATERIALS
PACT GROUP HOLDINGS LTD,PGH.AX,MATERIALS
PADBURY MINING LIMITED,PDY.AX,MATERIALS
PALACE RESOURCES LIMITED,PXR.AX,ENERGY
PALADIN ENERGY LTD,PDN.AX,ENERGY
PAN ASIA CORPORATION LIMITED,PZC.AX,ENERGY
PAN PACIFIC PETROLEUM NL,PPP.AX,ENERGY
PANAUST LIMITED,PNA.AX,MATERIALS
PANCONTINENTAL OIL & GAS NL,PCL.AX,ENERGY
PANORAMA SYNERGY LTD,PSY.AX,SOFTWARE & SERVICES
PANORAMIC RESOURCES LIMITED,PAN.AX,MATERIALS
PANTERRA GOLD LIMITED,PGI.AX,MATERIALS
PAPERLINX LIMITED,PPX.AX,CAPITAL GOODS
PAPERLINX SPS TRUST,PXU.AX,NOT APPLIC
PAPYRUS AUSTRALIA LIMITED,PPY.AX,MATERIALS
PARADIGM METALS LIMITED,PDM.AX,MATERIALS
PARAGON CARE LIMITED,PGC.AX,HEALTH CARE EQUIPMENT & SERVICES
PARAMOUNT MINING CORPORATION LTD,PCP.AX,MATERIALS
PARINGA RESOURCES LIMITED,PNL.AX,MATERIALS
PARKER RESOURCES NL,PKR.AX,MATERIALS
PARMELIA RESOURCES LIMITED,PML.AX,MATERIALS
PATRYS LIMITED,PAB.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PATTIES FOODS LTD,PFL.AX,FOOD, BEVERAGE & TOBACCO
PAWNEE ENERGY LIMITED,PAW.AX,ENERGY
PAYCE CONSOLIDATED LIMITED,PAY.AX,REAL ESTATE
PAYNES FIND GOLD LIMITED,PNE.AX,MATERIALS
PBD DEVELOPMENTS LIMITED,PBD.AX,REAL ESTATE
PEAK OIL & GAS LIMITED,PKO.AX,ENERGY
PEAK RESOURCES LIMITED,PEK.AX,MATERIALS
PEEL MINING LIMITED,PEX.AX,MATERIALS
PEET LIMITED,PPC.AX,REAL ESTATE
PEGASUS METALS LIMITED,PUN.AX,MATERIALS
PELICAN RESOURCES LIMITED,PEL.AX,MATERIALS
PENINSULA ENERGY LIMITED,PEN.AX,ENERGY
PENINSULA MINES LIMITED,PSM.AX,ENERGY
PENTAL LIMITED,PTL.AX,HOUSEHOLD & PERSONAL PRODUCTS
PEPINNINI MINERALS LIMITED,PNN.AX,MATERIALS
PERPETUAL EQUITY INVESTMENT COMPANY LIMITED,PIC.AX,CLASS PEND
PERPETUAL LIMITED,PPT.AX,DIVERSIFIED FINANCIALS
PERPETUAL RESOURCES LIMITED,PEC.AX,ENERGY
PERSEUS MINING LIMITED,PRU.AX,MATERIALS
PETRATHERM LTD,PTR.AX,UTILITIES
PETREL ENERGY LIMITED,PRL.AX,ENERGY
PETSEC ENERGY LIMITED,PSA.AX,ENERGY
PHARMANET GROUP LIMITED,PNO.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PHARMAUST LIMITED,PAA.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PHARMAXIS LTD,PXS.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PHILEO AUSTRALIA LIMITED,PHI.AX,REAL ESTATE
PHILLIPS RIVER MINING LIMITED,PRH.AX,MATERIALS
PHOENIX COPPER LIMITED,PNX.AX,MATERIALS
PHOENIX GOLD LIMITED,PXG.AX,MATERIALS
PHOSLOCK WATER SOLUTIONS LIMITED,PHK.AX,COMMERCIAL SERVICES & SUPPLIES
PHOSPHAGENICS LIMITED,POH.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PHOSPHATE AUSTRALIA LIMITED,POZ.AX,MATERIALS
PHW CONSOLIDATED LIMITED,PHW.AX,FOOD, BEVERAGE & TOBACCO
PHYLOGICA LIMITED,PYC.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PILBARA MINERALS LIMITED,PLS.AX,MATERIALS
PINE CAPITAL LIMITED,PCD.AX,CLASS PEND
PIONEER CREDIT LIMITED,PNC.AX,DIVERSIFIED FINANCIALS
PIONEER RESOURCES LIMITED,PIO.AX,MATERIALS
PLANET GAS LIMITED,PGS.AX,ENERGY
PLANET METALS LIMITED,PMQ.AX,MATERIALS
PLANET PLATINUM LIMITED,PPN.AX,CONSUMER SERVICES
PLATINA RESOURCES LIMITED,PGM.AX,MATERIALS
PLATINUM ASSET MANAGEMENT LIMITED,PTM.AX,DIVERSIFIED FINANCIALS
PLATINUM AUSTRALIA LIMITED,PLA.AX,MATERIALS
PLATINUM CAPITAL LIMITED,PMC.AX,DIVERSIFIED FINANCIALS
PLATYPUS MINERALS LTD,PLP.AX,MATERIALS
PLD CORPORATION LIMITED,PLD.AX,HEALTH CARE EQUIPMENT & SERVICES
PLENTEX LIMITED,PRM.AX,MATERIALS
PLUTON RESOURCES LIMITED,PLV.AX,MATERIALS
PLYMOUTH MINERALS LIMITED,PLH.AX,MATERIALS
PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED,PAF.AX,NOT APPLIC
PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED,PGF.AX,NOT APPLIC
PMP LIMITED,PMP.AX,COMMERCIAL SERVICES & SUPPLIES
PO VALLEY ENERGY LIMITED,PVE.AX,ENERGY
POSEIDON NICKEL LIMITED,POS.AX,MATERIALS
POTASH MINERALS LIMITED,POK.AX,MATERIALS
POTASH WEST NL,PWN.AX,MATERIALS
POWER RESOURCES LIMITED,PWW.AX,MATERIALS
PPK GROUP LIMITED,PPK.AX,CAPITAL GOODS
PRAEMIUM LIMITED,PPS.AX,SOFTWARE & SERVICES
PRAIRIE MINING LIMITED,PDZ.AX,MATERIALS
PRANA BIOTECHNOLOGY LIMITED,PBT.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PRECIOUS METAL RESOURCES LIMITED,PMR.AX,MATERIALS
PREDICTIVE DISCOVERY LIMITED,PDI.AX,MATERIALS
PREFERRED CAPITAL LIMITED,PCA.AX,NOT APPLIC
PREMIER INVESTMENTS LIMITED,PMV.AX,RETAILING
PREMIERE EASTERN ENERGY LIMITED,PEZ.AX,CLASS PEND
PRIMA BIOMED LTD,PRR.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PRIMARY GOLD LIMITED,PGO.AX,MATERIALS
PRIMARY HEALTH CARE LIMITED,PRY.AX,HEALTH CARE EQUIPMENT & SERVICES
PRIMARY OPINION LIMITED,POP.AX,SOFTWARE & SERVICES
PRIME FINANCIAL GROUP LIMITED,PFG.AX,DIVERSIFIED FINANCIALS
PRIME MEDIA GROUP LIMITED,PRT.AX,MEDIA
PRIME MINERALS LIMITED,PIM.AX,MATERIALS
PRO MEDICUS LIMITED,PME.AX,HEALTH CARE EQUIPMENT & SERVICES
PRO-PAC PACKAGING LIMITED,PPG.AX,MATERIALS
PROBIOTEC LIMITED,PBP.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PROGEN PHARMACEUTICALS LIMITED,PGL.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PROGRAMMED MAINTENANCE SERVICES LIMITED,PRG.AX,COMMERCIAL SERVICES & SUPPLIES
PROGRESS 2010-1 TRUST,POB.AX,NOT APPLIC
PROMESA LIMITED,PRA.AX,MATERIALS
PROPHECY INTERNATIONAL HOLDINGS LIMITED,PRO.AX,SOFTWARE & SERVICES
PROSPECT RESOURCES LIMITED,PSC.AX,MATERIALS
PROSPERITY RESOURCES LIMITED,PSP.AX,MATERIALS
PROTO RESOURCES & INVESTMENTS LTD,PRW.AX,MATERIALS
PROVINCE OF ONTARIO,PON.AX,NOT APPLIC
PRYME ENERGY LIMITED,PYM.AX,ENERGY
PS&C LIMITED,PSZ.AX,COMMERCIAL SERVICES & SUPPLIES
PSIVIDA CORP.,PVA.AX,PHARMACEUTICALS & BIOTECHNOLOGY
PTB GROUP LIMITED,PTB.AX,CAPITAL GOODS
PUBLIC HOLDINGS (AUSTRALIA) LIMITED,PHA.AX,DIVERSIFIED FINANCIALS
PULSE HEALTH LIMITED,PHG.AX,HEALTH CARE EQUIPMENT & SERVICES
PUMA MASTERFUND H-1,PUH.AX,NOT APPLIC
PUMA MASTERFUND P-11,PUP.AX,NOT APPLIC
PUMA MASTERFUND P-12,PUC.AX,NOT APPLIC
PUMA MASTERFUND P-13,PUI.AX,NOT APPLIC
PUMA MASTERFUND P-16,PUB.AX,NOT APPLIC
